pigID,pigID_blind,age_days,age_days_edit,age_week,gender_cohort,Study_group,housing,sampling,biome_study,variableid,group,variable,amr_biome,indices,value,animal_prev,amr_prev
369,5,350,350,50,2,Breeder_sows,Farrowing barn,On the day of parturition – Parity 1 ,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,4.459392488,1,0.68954885
379,6,350,350,50,2,Breeder_sows,Farrowing barn,On the day of parturition – Parity 1 ,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
361,,350,350,50,2,Breeder_sows,Farrowing barn,On the day of parturition – Parity 1 ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
370,,350,350,50,2,Breeder_sows,Farrowing barn,On the day of parturition – Parity 1 ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
365,,350,350,50,2,Breeder_sows,Farrowing barn,On the day of parturition – Parity 1 ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,4.350248018,1,0.695753966
372,,350,350,50,2,Breeder_sows,Farrowing barn,On the day of parturition – Parity 1 ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
362,,350,350,50,2,Breeder_sows,Farrowing barn,On the day of parturition – Parity 1 ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
367,,350,350,50,2,Breeder_sows,Farrowing barn,On the day of parturition – Parity 1 ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
373,,350,350,50,2,Breeder_sows,Farrowing barn,On the day of parturition – Parity 1 ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
368,,350,350,50,2,Breeder_sows,Farrowing barn,On the day of parturition – Parity 1 ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
292,1,371,371,53,1,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,4.365487985,1,0.745743674
296,2,371,371,53,1,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
389,7,371,371,53,1,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,3.903089987,1,0.66384343
391,8,371,371,53,1,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
388,,371,371,53,1,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
394,,371,371,53,1,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,3.982271233,1,0.645070897
363,3,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
366,4,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,3.602059991,1,0.574331786
369,5,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
379,6,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,yes,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,3.857332496,1,0.704610856
361,,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,3.380211242,1,0.58862403
370,,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,3.681241237,1,0.628452106
365,,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
372,,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
362,,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
367,,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,3.748188027,1,0.67833535
373,,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,3.505149978,1,0.626757404
368,,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,no,Ent.nitrof,ENT,Nitrofurans,Nitrofurantoin,Ent.nitrof,0,0,0
292,1,21,21,3,1,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,4.584331224,1,0.722001433
296,2,21,21,3,1,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,4.88536122,1,0.713984395
389,7,21,21,3,1,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
391,8,21,21,3,1,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,4.459392488,1,0.682374176
388,,21,21,3,1,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
394,,21,21,3,1,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
363,3,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,4.7355989,1,0.712065888
366,4,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,4.88536122,1,0.789537276
369,5,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
379,6,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,4.408239965,1,0.727673461
361,,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
370,,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
365,,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
372,,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
362,,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,4.459392488,1,0.67151973
367,,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
373,,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
368,,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
292,1,42,42,6,1,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
296,2,42,42,6,1,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,,0,0
389,7,42,42,6,1,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,3.982271233,1,0.612426832
391,8,42,42,6,1,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,3.982271233,1,0.62623958
388,,42,42,6,1,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,,0,0
394,,42,42,6,1,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,,0,0
363,3,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,3.806179974,1,0.598548017
366,4,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,,0,0
369,5,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,,0,0
379,6,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,,0,0
361,,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,4.10720997,1,0.626138503
370,,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,,0,0
365,,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,,0,0
372,,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,,0,0
362,,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,,0,0
367,,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,,0,0
373,,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,,0,0
368,,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,,0,0
292,1,70,70,10,1,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,4.709269961,1,0.743991932
296,2,70,70,10,1,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
389,7,70,70,10,1,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,3.982271233,1,0.604186074
391,8,70,70,10,1,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,4.459392488,1,0.677726892
388,,70,70,10,1,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
394,,70,70,10,1,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
363,3,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
366,4,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
369,5,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,3.806179974,1,0.585962381
379,6,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
361,,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,3.806179974,1,0.591331468
370,,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
365,,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
372,,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,4.10720997,1,0.635091421
362,,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
367,,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
373,,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
368,,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
292,1,84,84,12,1,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,4.505149978,1,0.68266529
296,2,84,84,12,1,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,3.806179974,1,0.584145504
389,7,84,84,12,1,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
391,8,84,84,12,1,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
388,,84,84,12,1,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,3.982271233,1,0.59264252
394,,84,84,12,1,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
363,3,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
366,4,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,3.806179974,1,0.608738812
369,5,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
379,6,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
361,,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,4.283301229,1,0.664649397
370,,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
365,,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,3.806179974,1,0.564582186
372,,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
362,,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
367,,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
373,,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
368,,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
292,1,154,154,22,1,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,3.982271233,1,0.645070897
296,2,154,154,22,1,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,3.806179974,1,0.590613429
389,7,154,154,22,1,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,3.806179974,1,0.564911525
391,8,154,154,22,1,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
388,,154,154,22,1,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
394,,154,154,22,1,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
363,3,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
366,4,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,4.283301229,1,0.651246864
369,5,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,4.204119983,1,0.652362667
379,6,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
361,,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,3.806179974,1,0.590613429
370,,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
365,,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
372,,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
362,,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
367,,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
373,,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
368,,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
292,1,224,224,32,1,Breeder_sows,Breeding barn,At first mating – Parity 1 ,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,4.204119983,1,0.653965426
296,2,224,224,32,1,Breeder_sows,Breeding barn,At first mating – Parity 1 ,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,3.982271233,1,0.654394366
389,7,224,224,32,1,Breeder_sows,Breeding barn,At first mating – Parity 1 ,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
391,8,224,224,32,1,Breeder_sows,Breeding barn,At first mating – Parity 1 ,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,3.806179974,1,0.608156159
388,,224,224,32,1,Breeder_sows,Breeding barn,At first mating – Parity 1 ,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
394,,224,224,32,1,Breeder_sows,Breeding barn,At first mating – Parity 1 ,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
363,3,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
366,4,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
369,5,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,4.283301229,1,0.628039374
379,6,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,4.10720997,1,0.613358419
361,,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
370,,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
365,,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,3.806179974,1,0.576750379
372,,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
362,,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
367,,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
373,,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
368,,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,no,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
292,1,343,343,49,1,Breeder_sows,Breeding barn,1 week prior to moving to farrowing house – Parity 1 ,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,0,0,0
296,2,343,343,49,1,Breeder_sows,Breeding barn,1 week prior to moving to farrowing house – Parity 1 ,yes,Ent.pen,ENT,Penicillins,Penicillin,Ent.pen,3.806179974,1,0.589563211
